UniqueIndex,Comment,Icon,Type,PossibleHero,PossibleDeck,DeckUniqueID,SC,Rare,EnchantExp,SacrificeExp,CoolTime,SummonArea,illustTable,ResourceTable,DataTable,HeroDataTable,UniqueGroup,NextID,Enchant,MaxEnchant,Limit,MaxLimit,LevelDataTable,AddtionDataTable,ActionScript,UsingSound
41410,CARD_COMMENT_41401,0,3,0,1,41401,26,6000,294,179,50,180,O_020,7300,41401,0,41401,41411,9,10,1,2,2012,0,ActionMushroomTime,FX_COM04_UseStructure
41411,CARD_COMMENT_41401,0,3,0,1,41401,25,6000,1,192,50,180,O_020,7300,41401,0,41401,41412,10,10,1,2,2012,0,ActionMushroomTime,FX_COM04_UseStructure
41412,CARD_COMMENT_41401,0,3,0,1,41401,24,6000,346,205,50,180,O_020,7300,41401,0,41401,41413,11,15,2,2,2012,0,ActionMushroomTime,FX_COM04_UseStructure
41413,CARD_COMMENT_41401,0,3,0,1,41401,23,6000,371,218,50,180,O_020,7300,41401,0,41401,41414,12,15,2,2,2012,0,ActionMushroomTime,FX_COM04_UseStructure
41414,CARD_COMMENT_41401,0,3,0,1,41401,22,6000,397,230,50,180,O_020,7300,41401,0,41401,41415,13,15,2,2,2012,0,ActionMushroomTime,FX_COM04_UseStructure
41415,CARD_COMMENT_41401,0,3,0,1,41401,21,6000,422,243,50,180,O_020,7300,41401,0,41401,41416,14,15,2,2,2012,0,ActionMushroomTime,FX_COM04_UseStructure
41416,CARD_COMMENT_41401,0,3,0,1,41401,20,6000,1,256,45,180,O_020,7300,41401,0,41401,0,15,15,2,2,2012,0,ActionMushroomTime,FX_COM04_UseStructure
41501,CARD_COMMENT_41501,0,3,0,1,41501,15,2000,8,8,20,180,O_016,7301,41501,0,41501,41502,0,5,0,0,2013,0,ActionMushroomPotion,FX_COM04_UseStructure
41502,CARD_COMMENT_41501,0,3,0,1,41501,15,2000,14,14,20,180,O_016,7301,41501,0,41501,41503,1,5,0,0,2013,0,ActionMushroomPotion,FX_COM04_UseStructure
41503,CARD_COMMENT_41501,0,3,0,1,41501,15,2000,21,21,20,180,O_016,7301,41501,0,41501,41504,2,5,0,0,2013,0,ActionMushroomPotion,FX_COM04_UseStructure
41504,CARD_COMMENT_41501,0,3,0,1,41501,15,2000,27,27,20,180,O_016,7301,41501,0,41501,41505,3,5,0,0,2013,0,ActionMushroomPotion,FX_COM04_UseStructure
41505,CARD_COMMENT_41501,0,3,0,1,41501,15,2000,34,34,20,180,O_016,7301,41501,0,41501,41506,4,5,0,0,2013,0,ActionMushroomPotion,FX_COM04_UseStructure
41506,CARD_COMMENT_41501,0,3,0,1,41501,15,2000,1,40,20,180,O_016,7301,41501,0,41501,0,5,5,0,0,2013,0,ActionMushroomPotion,FX_COM04_UseStructure
45801,CARD_COMMENT_45801,0,3,0,1,41501,15,3000,16,16,20,180,O_015,7301,45801,0,45801,45802,0,5,0,1,2056,0,ActionMushroomPotion,FX_COM04_UseStructure
45802,CARD_COMMENT_45801,0,3,0,1,41501,15,3000,26,26,20,180,O_015,7301,45801,0,45801,45803,1,5,0,1,2056,0,ActionMushroomPotion,FX_COM04_UseStructure
45803,CARD_COMMENT_45801,0,3,0,1,41501,15,3000,35,35,20,180,O_015,7301,45801,0,45801,45804,2,5,0,1,2056,0,ActionMushroomPotion,FX_COM04_UseStructure
45804,CARD_COMMENT_45801,0,3,0,1,41501,15,3000,45,45,20,180,O_015,7301,45801,0,45801,45805,3,5,0,1,2056,0,ActionMushroomPotion,FX_COM04_UseStructure
45805,CARD_COMMENT_45801,0,3,0,1,41501,15,3000,67,54,20,180,O_015,7301,45801,0,45801,45806,4,5,0,1,2056,0,ActionMushroomPotion,FX_COM04_UseStructure
45806,CARD_COMMENT_45801,0,3,0,1,41501,15,3000,1,64,20,180,O_015,7301,45801,0,45801,45807,5,5,0,1,2056,0,ActionMushroomPotion,FX_COM04_UseStructure
45807,CARD_COMMENT_45801,0,3,0,1,41501,15,3000,93,74,20,180,O_015,7301,45801,0,45801,45808,6,10,1,1,2056,0,ActionMushroomPotion,FX_COM04_UseStructure
45808,CARD_COMMENT_45801,0,3,0,1,41501,15,3000,106,83,20,180,O_015,7301,45801,0,45801,45809,7,10,1,1,2056,0,ActionMushroomPotion,FX_COM04_UseStructure
45809,CARD_COMMENT_45801,0,3,0,1,41501,15,3000,118,93,20,180,O_015,7301,45801,0,45801,45810,8,10,1,1,2056,0,ActionMushroomPotion,FX_COM04_UseStructure
45810,CARD_COMMENT_45801,0,3,0,1,41501,15,3000,131,102,20,180,O_015,7301,45801,0,45801,45811,9,10,1,1,2056,0,ActionMushroomPotion,FX_COM04_UseStructure
45811,CARD_COMMENT_45801,0,3,0,1,41501,15,3000,1,112,20,180,O_015,7301,45801,0,45801,0,10,10,1,1,2056,0,ActionMushroomPotion,FX_COM04_UseStructure
45901,CARD_COMMENT_45901,0,3,0,1,41501,15,5000,32,32,20,180,O_014,7301,45901,0,45901,45902,0,5,0,2,2057,0,ActionMushroomPotion,FX_COM04_UseStructure
45902,CARD_COMMENT_45901,0,3,0,1,41501,15,5000,45,45,20,180,O_014,7301,45901,0,45901,45903,1,5,0,2,2057,0,ActionMushroomPotion,FX_COM04_UseStructure
45903,CARD_COMMENT_45901,0,3,0,1,41501,15,5000,58,58,20,180,O_014,7301,45901,0,45901,45904,2,5,0,2,2057,0,ActionMushroomPotion,FX_COM04_UseStructure
45904,CARD_COMMENT_45901,0,3,0,1,41501,15,5000,70,70,20,180,O_014,7301,45901,0,45901,45905,3,5,0,2,2057,0,ActionMushroomPotion,FX_COM04_UseStructure
45905,CARD_COMMENT_45901,0,3,0,1,41501,15,5000,83,83,20,180,O_014,7301,45901,0,45901,45906,4,5,0,2,2057,0,ActionMushroomPotion,FX_COM04_UseStructure
45906,CARD_COMMENT_45901,0,3,0,1,41501,15,5000,1,96,20,180,O_014,7301,45901,0,45901,45907,5,5,0,2,2057,0,ActionMushroomPotion,FX_COM04_UseStructure
45907,CARD_COMMENT_45901,0,3,0,1,41501,15,5000,147,109,20,180,O_014,7301,45901,0,45901,45908,6,10,1,2,2057,0,ActionMushroomPotion,FX_COM04_UseStructure
45908,CARD_COMMENT_45901,0,3,0,1,41501,15,5000,166,122,20,180,O_014,7301,45901,0,45901,45909,7,10,1,2,2057,0,ActionMushroomPotion,FX_COM04_UseStructure
45909,CARD_COMMENT_45901,0,3,0,1,41501,15,5000,186,134,20,180,O_014,7301,45901,0,45901,45910,8,10,1,2,2057,0,ActionMushroomPotion,FX_COM04_UseStructure
45910,CARD_COMMENT_45901,0,3,0,1,41501,15,5000,205,147,20,180,O_014,7301,45901,0,45901,45911,9,10,1,2,2057,0,ActionMushroomPotion,FX_COM04_UseStructure
45911,CARD_COMMENT_45901,0,3,0,1,41501,15,5000,1,160,20,180,O_014,7301,45901,0,45901,45912,10,10,1,2,2057,0,ActionMushroomPotion,FX_COM04_UseStructure
45912,CARD_COMMENT_45901,0,3,0,1,41501,15,5000,243,173,20,180,O_014,7301,45901,0,45901,45913,11,15,2,2,2057,0,ActionMushroomPotion,FX_COM04_UseStructure
45913,CARD_COMMENT_45901,0,3,0,1,41501,15,5000,262,186,20,180,O_014,7301,45901,0,45901,45914,12,15,2,2,2057,0,ActionMushroomPotion,FX_COM04_UseStructure
45914,CARD_COMMENT_45901,0,3,0,1,41501,15,5000,282,198,20,180,O_014,7301,45901,0,45901,45915,13,15,2,2,2057,0,ActionMushroomPotion,FX_COM04_UseStructure
45915,CARD_COMMENT_45901,0,3,0,1,41501,15,5000,301,211,20,180,O_014,7301,45901,0,45901,45916,14,15,2,2,2057,0,ActionMushroomPotion,FX_COM04_UseStructure
45916,CARD_COMMENT_45901,0,3,0,1,41501,15,5000,1,224,20,180,O_014,7301,45901,0,45901,0,15,15,2,2,2057,0,ActionMushroomPotion,FX_COM04_UseStructure
41601,CARD_COMMENT_41601,0,3,0,1,41601,15,2000,8,8,20,180,O_013,7302,41601,0,41601,41602,0,5,0,0,2014,0,ActionMushroom,FX_COM04_UseStructure
41602,CARD_COMMENT_41601,0,3,0,1,41601,15,2000,14,14,20,180,O_013,7302,41601,0,41601,41603,1,5,0,0,2014,0,ActionMushroom,FX_COM04_UseStructure
41603,CARD_COMMENT_41601,0,3,0,1,41601,15,2000,21,21,20,180,O_013,7302,41601,0,41601,41604,2,5,0,0,2014,0,ActionMushroom,FX_COM04_UseStructure
41604,CARD_COMMENT_41601,0,3,0,1,41601,15,2000,27,27,20,180,O_013,7302,41601,0,41601,41605,3,5,0,0,2014,0,ActionMushroom,FX_COM04_UseStructure
41605,CARD_COMMENT_41601,0,3,0,1,41601,15,2000,34,34,20,180,O_013,7302,41601,0,41601,41606,4,5,0,0,2014,0,ActionMushroom,FX_COM04_UseStructure
41606,CARD_COMMENT_41601,0,3,0,1,41601,15,2000,1,40,20,180,O_013,7302,41601,0,41601,0,5,5,0,0,2014,0,ActionMushroom,FX_COM04_UseStructure
46001,CARD_COMMENT_46001,0,3,0,1,41601,15,3000,16,16,20,180,O_012,7302,46001,0,46001,46002,0,5,0,1,2058,0,ActionMushroom,FX_COM04_UseStructure
46002,CARD_COMMENT_46001,0,3,0,1,41601,15,3000,26,26,20,180,O_012,7302,46001,0,46001,46003,1,5,0,1,2058,0,ActionMushroom,FX_COM04_UseStructure
46003,CARD_COMMENT_46001,0,3,0,1,41601,15,3000,35,35,20,180,O_012,7302,46001,0,46001,46004,2,5,0,1,2058,0,ActionMushroom,FX_COM04_UseStructure
46004,CARD_COMMENT_46001,0,3,0,1,41601,15,3000,45,45,20,180,O_012,7302,46001,0,46001,46005,3,5,0,1,2058,0,ActionMushroom,FX_COM04_UseStructure
46005,CARD_COMMENT_46001,0,3,0,1,41601,15,3000,67,54,20,180,O_012,7302,46001,0,46001,46006,4,5,0,1,2058,0,ActionMushroom,FX_COM04_UseStructure
46006,CARD_COMMENT_46001,0,3,0,1,41601,15,3000,1,64,20,180,O_012,7302,46001,0,46001,46007,5,5,0,1,2058,0,ActionMushroom,FX_COM04_UseStructure
46007,CARD_COMMENT_46001,0,3,0,1,41601,15,3000,93,74,20,180,O_012,7302,46001,0,46001,46008,6,10,1,1,2058,0,ActionMushroom,FX_COM04_UseStructure
46008,CARD_COMMENT_46001,0,3,0,1,41601,15,3000,106,83,20,180,O_012,7302,46001,0,46001,46009,7,10,1,1,2058,0,ActionMushroom,FX_COM04_UseStructure
46009,CARD_COMMENT_46001,0,3,0,1,41601,15,3000,118,93,20,180,O_012,7302,46001,0,46001,46010,8,10,1,1,2058,0,ActionMushroom,FX_COM04_UseStructure
46010,CARD_COMMENT_46001,0,3,0,1,41601,15,3000,131,102,20,180,O_012,7302,46001,0,46001,46011,9,10,1,1,2058,0,ActionMushroom,FX_COM04_UseStructure
46011,CARD_COMMENT_46001,0,3,0,1,41601,15,3000,1,112,20,180,O_012,7302,46001,0,46001,0,10,10,1,1,2058,0,ActionMushroom,FX_COM04_UseStructure
46101,CARD_COMMENT_46101,0,3,0,1,41601,15,5000,32,32,20,180,O_011,7302,46101,0,46101,46102,0,5,0,2,2059,0,ActionMushroom,FX_COM04_UseStructure
46102,CARD_COMMENT_46101,0,3,0,1,41601,15,5000,45,45,20,180,O_011,7302,46101,0,46101,46103,1,5,0,2,2059,0,ActionMushroom,FX_COM04_UseStructure
46103,CARD_COMMENT_46101,0,3,0,1,41601,15,5000,58,58,20,180,O_011,7302,46101,0,46101,46104,2,5,0,2,2059,0,ActionMushroom,FX_COM04_UseStructure
46104,CARD_COMMENT_46101,0,3,0,1,41601,15,5000,70,70,20,180,O_011,7302,46101,0,46101,46105,3,5,0,2,2059,0,ActionMushroom,FX_COM04_UseStructure
46105,CARD_COMMENT_46101,0,3,0,1,41601,15,5000,83,83,20,180,O_011,7302,46101,0,46101,46106,4,5,0,2,2059,0,ActionMushroom,FX_COM04_UseStructure
46106,CARD_COMMENT_46101,0,3,0,1,41601,15,5000,1,96,20,180,O_011,7302,46101,0,46101,46107,5,5,0,2,2059,0,ActionMushroom,FX_COM04_UseStructure
46107,CARD_COMMENT_46101,0,3,0,1,41601,15,5000,147,109,20,180,O_011,7302,46101,0,46101,46108,6,10,1,2,2059,0,ActionMushroom,FX_COM04_UseStructure
46108,CARD_COMMENT_46101,0,3,0,1,41601,15,5000,166,122,20,180,O_011,7302,46101,0,46101,46109,7,10,1,2,2059,0,ActionMushroom,FX_COM04_UseStructure
46109,CARD_COMMENT_46101,0,3,0,1,41601,15,5000,186,134,20,180,O_011,7302,46101,0,46101,46110,8,10,1,2,2059,0,ActionMushroom,FX_COM04_UseStructure
46110,CARD_COMMENT_46101,0,3,0,1,41601,15,5000,205,147,20,180,O_011,7302,46101,0,46101,46111,9,10,1,2,2059,0,ActionMushroom,FX_COM04_UseStructure
46111,CARD_COMMENT_46101,0,3,0,1,41601,15,5000,1,160,20,180,O_011,7302,46101,0,46101,46112,10,10,1,2,2059,0,ActionMushroom,FX_COM04_UseStructure
46112,CARD_COMMENT_46101,0,3,0,1,41601,15,5000,243,173,20,180,O_011,7302,46101,0,46101,46113,11,15,2,2,2059,0,ActionMushroom,FX_COM04_UseStructure
46113,CARD_COMMENT_46101,0,3,0,1,41601,15,5000,262,186,20,180,O_011,7302,46101,0,46101,46114,12,15,2,2,2059,0,ActionMushroom,FX_COM04_UseStructure
46114,CARD_COMMENT_46101,0,3,0,1,41601,15,5000,282,198,20,180,O_011,7302,46101,0,46101,46115,13,15,2,2,2059,0,ActionMushroom,FX_COM04_UseStructure
46115,CARD_COMMENT_46101,0,3,0,1,41601,15,5000,301,211,20,180,O_011,7302,46101,0,46101,46116,14,15,2,2,2059,0,ActionMushroom,FX_COM04_UseStructure
46116,CARD_COMMENT_46101,0,3,0,1,41601,15,5000,1,224,20,180,O_011,7302,46101,0,46101,0,15,15,2,2,2059,0,ActionMushroom,FX_COM04_UseStructure
41701,CARD_COMMENT_41701,0,3,0,1,41701,10,2000,8,8,20,180,O_019,7303,41701,0,41701,41702,0,5,0,0,2015,0,ActionMushroom,FX_COM04_UseStructure
41702,CARD_COMMENT_41701,0,3,0,1,41701,9,2000,14,14,20,180,O_019,7303,41701,0,41701,41703,1,5,0,0,2015,0,ActionMushroom,FX_COM04_UseStructure
41703,CARD_COMMENT_41701,0,3,0,1,41701,8,2000,21,21,20,180,O_019,7303,41701,0,41701,41704,2,5,0,0,2015,0,ActionMushroom,FX_COM04_UseStructure
41704,CARD_COMMENT_41701,0,3,0,1,41701,7,2000,27,27,20,180,O_019,7303,41701,0,41701,41705,3,5,0,0,2015,0,ActionMushroom,FX_COM04_UseStructure
41705,CARD_COMMENT_41701,0,3,0,1,41701,6,2000,34,34,20,180,O_019,7303,41701,0,41701,41706,4,5,0,0,2015,0,ActionMushroom,FX_COM04_UseStructure
41706,CARD_COMMENT_41701,0,3,0,1,41701,5,2000,1,40,20,180,O_019,7303,41701,0,41701,0,5,5,0,0,2015,0,ActionMushroom,FX_COM04_UseStructure
46201,CARD_COMMENT_46201,0,3,0,1,41701,10,3000,16,16,20,180,O_018,7303,46201,0,46201,46202,0,5,0,1,2060,0,ActionMushroom,FX_COM04_UseStructure
46202,CARD_COMMENT_46201,0,3,0,1,41701,9,3000,26,26,20,180,O_018,7303,46201,0,46201,46203,1,5,0,1,2060,0,ActionMushroom,FX_COM04_UseStructure
46203,CARD_COMMENT_46201,0,3,0,1,41701,8,3000,35,35,20,180,O_018,7303,46201,0,46201,46204,2,5,0,1,2060,0,ActionMushroom,FX_COM04_UseStructure
46204,CARD_COMMENT_46201,0,3,0,1,41701,7,3000,45,45,20,180,O_018,7303,46201,0,46201,46205,3,5,0,1,2060,0,ActionMushroom,FX_COM04_UseStructure
46205,CARD_COMMENT_46201,0,3,0,1,41701,6,3000,67,54,20,180,O_018,7303,46201,0,46201,46206,4,5,0,1,2060,0,ActionMushroom,FX_COM04_UseStructure
46206,CARD_COMMENT_46201,0,3,0,1,41701,5,3000,1,64,20,180,O_018,7303,46201,0,46201,46207,5,5,0,1,2060,0,ActionMushroom,FX_COM04_UseStructure
46207,CARD_COMMENT_46201,0,3,0,1,41701,5,3000,93,74,19,180,O_018,7303,46201,0,46201,46208,6,10,1,1,2060,0,ActionMushroom,FX_COM04_UseStructure
46208,CARD_COMMENT_46201,0,3,0,1,41701,5,3000,106,83,18,180,O_018,7303,46201,0,46201,46209,7,10,1,1,2060,0,ActionMushroom,FX_COM04_UseStructure
46209,CARD_COMMENT_46201,0,3,0,1,41701,5,3000,118,93,17,180,O_018,7303,46201,0,46201,46210,8,10,1,1,2060,0,ActionMushroom,FX_COM04_UseStructure
46210,CARD_COMMENT_46201,0,3,0,1,41701,5,3000,131,102,16,180,O_018,7303,46201,0,46201,46211,9,10,1,1,2060,0,ActionMushroom,FX_COM04_UseStructure
46211,CARD_COMMENT_46201,0,3,0,1,41701,5,3000,1,112,15,180,O_018,7303,46201,0,46201,0,10,10,1,1,2060,0,ActionMushroom,FX_COM04_UseStructure
46301,CARD_COMMENT_46301,0,3,0,1,41701,10,5000,32,32,20,180,O_017,7303,46301,0,46301,46302,0,5,0,2,2061,0,ActionMushroom,FX_COM04_UseStructure
46302,CARD_COMMENT_46301,0,3,0,1,41701,9,5000,45,45,20,180,O_017,7303,46301,0,46301,46303,1,5,0,2,2061,0,ActionMushroom,FX_COM04_UseStructure
46303,CARD_COMMENT_46301,0,3,0,1,41701,8,5000,58,58,20,180,O_017,7303,46301,0,46301,46304,2,5,0,2,2061,0,ActionMushroom,FX_COM04_UseStructure
46304,CARD_COMMENT_46301,0,3,0,1,41701,7,5000,70,70,20,180,O_017,7303,46301,0,46301,46305,3,5,0,2,2061,0,ActionMushroom,FX_COM04_UseStructure
46305,CARD_COMMENT_46301,0,3,0,1,41701,6,5000,83,83,20,180,O_017,7303,46301,0,46301,46306,4,5,0,2,2061,0,ActionMushroom,FX_COM04_UseStructure
46306,CARD_COMMENT_46301,0,3,0,1,41701,5,5000,1,96,20,180,O_017,7303,46301,0,46301,46307,5,5,0,2,2061,0,ActionMushroom,FX_COM04_UseStructure
46307,CARD_COMMENT_46301,0,3,0,1,41701,5,5000,147,109,19,180,O_017,7303,46301,0,46301,46308,6,10,1,2,2061,0,ActionMushroom,FX_COM04_UseStructure
46308,CARD_COMMENT_46301,0,3,0,1,41701,5,5000,166,122,18,180,O_017,7303,46301,0,46301,46309,7,10,1,2,2061,0,ActionMushroom,FX_COM04_UseStructure
46309,CARD_COMMENT_46301,0,3,0,1,41701,5,5000,186,134,17,180,O_017,7303,46301,0,46301,46310,8,10,1,2,2061,0,ActionMushroom,FX_COM04_UseStructure
46310,CARD_COMMENT_46301,0,3,0,1,41701,5,5000,205,147,16,180,O_017,7303,46301,0,46301,46311,9,10,1,2,2061,0,ActionMushroom,FX_COM04_UseStructure
46311,CARD_COMMENT_46301,0,3,0,1,41701,5,5000,1,160,15,180,O_017,7303,46301,0,46301,46312,10,10,1,2,2061,0,ActionMushroom,FX_COM04_UseStructure
46312,CARD_COMMENT_46301,0,3,0,1,41701,5,5000,243,173,14,180,O_017,7303,46301,0,46301,46313,11,15,2,2,2061,0,ActionMushroom,FX_COM04_UseStructure
46313,CARD_COMMENT_46301,0,3,0,1,41701,5,5000,262,186,13,180,O_017,7303,46301,0,46301,46314,12,15,2,2,2061,0,ActionMushroom,FX_COM04_UseStructure
46314,CARD_COMMENT_46301,0,3,0,1,41701,5,5000,282,198,12,180,O_017,7303,46301,0,46301,46315,13,15,2,2,2061,0,ActionMushroom,FX_COM04_UseStructure
46315,CARD_COMMENT_46301,0,3,0,1,41701,5,5000,301,211,11,180,O_017,7303,46301,0,46301,46316,14,15,2,2,2061,0,ActionMushroom,FX_COM04_UseStructure
46316,CARD_COMMENT_46301,0,3,0,1,41701,5,5000,1,224,10,180,O_017,7303,46301,0,46301,0,15,15,2,2,2061,0,ActionMushroom,FX_COM04_UseStructure
41801,CARD_COMMENT_41801,0,3,0,1,41801,15,2000,8,8,20,180,O_026,7304,41801,0,41801,41802,0,5,0,0,2016,0,ActionMushroom,FX_COM04_UseStructure
41802,CARD_COMMENT_41801,0,3,0,1,41801,15,2000,14,14,20,180,O_026,7304,41801,0,41801,41803,1,5,0,0,2016,0,ActionMushroom,FX_COM04_UseStructure
41803,CARD_COMMENT_41801,0,3,0,1,41801,15,2000,21,21,20,180,O_026,7304,41801,0,41801,41804,2,5,0,0,2016,0,ActionMushroom,FX_COM04_UseStructure
41804,CARD_COMMENT_41801,0,3,0,1,41801,15,2000,27,27,20,180,O_026,7304,41801,0,41801,41805,3,5,0,0,2016,0,ActionMushroom,FX_COM04_UseStructure
41805,CARD_COMMENT_41801,0,3,0,1,41801,15,2000,34,34,20,180,O_026,7304,41801,0,41801,41806,4,5,0,0,2016,0,ActionMushroom,FX_COM04_UseStructure
41806,CARD_COMMENT_41801,0,3,0,1,41801,15,2000,1,40,20,180,O_026,7304,41801,0,41801,0,5,5,0,0,2016,0,ActionMushroom,FX_COM04_UseStructure
46401,CARD_COMMENT_46401,0,3,0,1,41801,15,3000,16,16,20,180,O_025,7304,46401,0,46401,46402,0,5,0,1,2062,0,ActionMushroom,FX_COM04_UseStructure
46402,CARD_COMMENT_46401,0,3,0,1,41801,15,3000,26,26,20,180,O_025,7304,46401,0,46401,46403,1,5,0,1,2062,0,ActionMushroom,FX_COM04_UseStructure
46403,CARD_COMMENT_46401,0,3,0,1,41801,15,3000,35,35,20,180,O_025,7304,46401,0,46401,46404,2,5,0,1,2062,0,ActionMushroom,FX_COM04_UseStructure
46404,CARD_COMMENT_46401,0,3,0,1,41801,15,3000,45,45,20,180,O_025,7304,46401,0,46401,46405,3,5,0,1,2062,0,ActionMushroom,FX_COM04_UseStructure
46405,CARD_COMMENT_46401,0,3,0,1,41801,15,3000,67,54,20,180,O_025,7304,46401,0,46401,46406,4,5,0,1,2062,0,ActionMushroom,FX_COM04_UseStructure
46406,CARD_COMMENT_46401,0,3,0,1,41801,15,3000,1,64,20,180,O_025,7304,46401,0,46401,46407,5,5,0,1,2062,0,ActionMushroom,FX_COM04_UseStructure
46407,CARD_COMMENT_46401,0,3,0,1,41801,15,3000,93,74,20,180,O_025,7304,46401,0,46401,46408,6,10,1,1,2062,0,ActionMushroom,FX_COM04_UseStructure
46408,CARD_COMMENT_46401,0,3,0,1,41801,15,3000,106,83,20,180,O_025,7304,46401,0,46401,46409,7,10,1,1,2062,0,ActionMushroom,FX_COM04_UseStructure
46409,CARD_COMMENT_46401,0,3,0,1,41801,15,3000,118,93,20,180,O_025,7304,46401,0,46401,46410,8,10,1,1,2062,0,ActionMushroom,FX_COM04_UseStructure
46410,CARD_COMMENT_46401,0,3,0,1,41801,15,3000,131,102,20,180,O_025,7304,46401,0,46401,46411,9,10,1,1,2062,0,ActionMushroom,FX_COM04_UseStructure
46411,CARD_COMMENT_46401,0,3,0,1,41801,15,3000,1,112,20,180,O_025,7304,46401,0,46401,0,10,10,1,1,2062,0,ActionMushroom,FX_COM04_UseStructure
46501,CARD_COMMENT_46501,0,3,0,1,41801,15,5000,32,32,20,180,O_024,7304,46501,0,46501,46502,0,5,0,2,2063,0,ActionMushroom,FX_COM04_UseStructure
46502,CARD_COMMENT_46501,0,3,0,1,41801,15,5000,45,45,20,180,O_024,7304,46501,0,46501,46503,1,5,0,2,2063,0,ActionMushroom,FX_COM04_UseStructure
46503,CARD_COMMENT_46501,0,3,0,1,41801,15,5000,58,58,20,180,O_024,7304,46501,0,46501,46504,2,5,0,2,2063,0,ActionMushroom,FX_COM04_UseStructure
46504,CARD_COMMENT_46501,0,3,0,1,41801,15,5000,70,70,20,180,O_024,7304,46501,0,46501,46505,3,5,0,2,2063,0,ActionMushroom,FX_COM04_UseStructure
46505,CARD_COMMENT_46501,0,3,0,1,41801,15,5000,83,83,20,180,O_024,7304,46501,0,46501,46506,4,5,0,2,2063,0,ActionMushroom,FX_COM04_UseStructure
46506,CARD_COMMENT_46501,0,3,0,1,41801,15,5000,1,96,20,180,O_024,7304,46501,0,46501,46507,5,5,0,2,2063,0,ActionMushroom,FX_COM04_UseStructure
46507,CARD_COMMENT_46501,0,3,0,1,41801,15,5000,147,109,20,180,O_024,7304,46501,0,46501,46508,6,10,1,2,2063,0,ActionMushroom,FX_COM04_UseStructure
46508,CARD_COMMENT_46501,0,3,0,1,41801,15,5000,166,122,20,180,O_024,7304,46501,0,46501,46509,7,10,1,2,2063,0,ActionMushroom,FX_COM04_UseStructure
46509,CARD_COMMENT_46501,0,3,0,1,41801,15,5000,186,134,20,180,O_024,7304,46501,0,46501,46510,8,10,1,2,2063,0,ActionMushroom,FX_COM04_UseStructure
46510,CARD_COMMENT_46501,0,3,0,1,41801,15,5000,205,147,20,180,O_024,7304,46501,0,46501,46511,9,10,1,2,2063,0,ActionMushroom,FX_COM04_UseStructure
46511,CARD_COMMENT_46501,0,3,0,1,41801,15,5000,1,160,20,180,O_024,7304,46501,0,46501,46512,10,10,1,2,2063,0,ActionMushroom,FX_COM04_UseStructure
46512,CARD_COMMENT_46501,0,3,0,1,41801,15,5000,243,173,20,180,O_024,7304,46501,0,46501,46513,11,15,2,2,2063,0,ActionMushroom,FX_COM04_UseStructure
46513,CARD_COMMENT_46501,0,3,0,1,41801,15,5000,262,186,20,180,O_024,7304,46501,0,46501,46514,12,15,2,2,2063,0,ActionMushroom,FX_COM04_UseStructure
46514,CARD_COMMENT_46501,0,3,0,1,41801,15,5000,282,198,20,180,O_024,7304,46501,0,46501,46515,13,15,2,2,2063,0,ActionMushroom,FX_COM04_UseStructure
46515,CARD_COMMENT_46501,0,3,0,1,41801,15,5000,301,211,20,180,O_024,7304,46501,0,46501,46516,14,15,2,2,2063,0,ActionMushroom,FX_COM04_UseStructure
46516,CARD_COMMENT_46501,0,3,0,1,41801,15,5000,1,224,20,180,O_024,7304,46501,0,46501,0,15,15,2,2,2063,0,ActionMushroom,FX_COM04_UseStructure
41901,CARD_COMMENT_41901,0,3,0,1,41901,10,2000,8,8,20,180,O_023,7305,41901,0,41901,41902,0,5,0,0,2017,0,ActionMushroom,FX_COM04_UseStructure
41902,CARD_COMMENT_41901,0,3,0,1,41901,9,2000,14,14,20,180,O_023,7305,41901,0,41901,41903,1,5,0,0,2017,0,ActionMushroom,FX_COM04_UseStructure
41903,CARD_COMMENT_41901,0,3,0,1,41901,8,2000,21,21,20,180,O_023,7305,41901,0,41901,41904,2,5,0,0,2017,0,ActionMushroom,FX_COM04_UseStructure
41904,CARD_COMMENT_41901,0,3,0,1,41901,7,2000,27,27,20,180,O_023,7305,41901,0,41901,41905,3,5,0,0,2017,0,ActionMushroom,FX_COM04_UseStructure
41905,CARD_COMMENT_41901,0,3,0,1,41901,6,2000,34,34,20,180,O_023,7305,41901,0,41901,41906,4,5,0,0,2017,0,ActionMushroom,FX_COM04_UseStructure
41906,CARD_COMMENT_41901,0,3,0,1,41901,5,2000,1,40,20,180,O_023,7305,41901,0,41901,0,5,5,0,0,2016,0,ActionMushroom,FX_COM04_UseStructure
46601,CARD_COMMENT_46601,0,3,0,1,41901,10,3000,16,16,20,180,O_022,7305,46601,0,46601,46602,0,5,0,1,2064,0,ActionMushroom,FX_COM04_UseStructure
46602,CARD_COMMENT_46601,0,3,0,1,41901,9,3000,26,26,20,180,O_022,7305,46601,0,46601,46603,1,5,0,1,2064,0,ActionMushroom,FX_COM04_UseStructure
46603,CARD_COMMENT_46601,0,3,0,1,41901,8,3000,35,35,20,180,O_022,7305,46601,0,46601,46604,2,5,0,1,2064,0,ActionMushroom,FX_COM04_UseStructure
46604,CARD_COMMENT_46601,0,3,0,1,41901,7,3000,45,45,20,180,O_022,7305,46601,0,46601,46605,3,5,0,1,2064,0,ActionMushroom,FX_COM04_UseStructure
